@relation trebam

@attribute cluster {cluster0,cluster1,cluster2,cluster3}
@attribute entrada1 numeric
@attribute entrada2 numeric
@attribute entrada3 numeric
@attribute entrada4 numeric
@attribute entrada5 numeric
@attribute saida1 numeric
@attribute saida2 numeric
@attribute saida3 numeric
@attribute saida4 numeric
@attribute saida5 numeric
@attribute coberturaArcs numeric
@attribute coberturaNos numeric
@attribute coberturaPU numeric
@attribute coberturaPDU numeric
@attribute coberturaPUDU numeric
@attribute nroMutantesMortos numeric
@attribute SBRC numeric
@attribute SBRn numeric
@attribute SCRB numeric
@attribute SCRn numeric
@attribute SDWD numeric
@attribute SGLR numeric
@attribute SMTC numeric
@attribute SMTT numeric
@attribute SMVB numeric
@attribute SRSR numeric
@attribute SSDL numeric
@attribute SSWM numeric
@attribute STRI numeric
@attribute STRP numeric
@attribute SWDD numeric
@attribute OAAA numeric
@attribute OAAN numeric
@attribute OABA numeric
@attribute OABN numeric
@attribute OAEA numeric
@attribute OALN numeric
@attribute OARN numeric
@attribute OASA numeric
@attribute OASN numeric
@attribute OBAA numeric
@attribute OBAN numeric
@attribute OBBA numeric
@attribute OBBN numeric
@attribute OBEA numeric
@attribute OBLN numeric
@attribute OBNG numeric
@attribute OBRN numeric
@attribute OBSA numeric
@attribute OBSN numeric
@attribute OCOR numeric
@attribute OEAA numeric
@attribute OEBA numeric
@attribute OESA numeric
@attribute Oido numeric
@attribute OIPM numeric
@attribute OCNG numeric
@attribute OLAN numeric
@attribute OLBN numeric
@attribute OLLN numeric
@attribute OLNG numeric
@attribute OLRN numeric
@attribute OLSN numeric
@attribute ORAN numeric
@attribute ORBN numeric
@attribute ORLN numeric
@attribute ORRN numeric
@attribute ORSN numeric
@attribute OSAA numeric
@attribute OSAN numeric
@attribute OSBA numeric
@attribute OSBN numeric
@attribute OSEA numeric
@attribute OSLN numeric
@attribute OSRN numeric
@attribute OSSN numeric
@attribute OSSA numeric
@attribute Varr numeric
@attribute VDTR numeric
@attribute Vprr numeric
@attribute VSCR numeric
@attribute Vsrr numeric
@attribute Vtrr numeric
@attribute VTWD numeric
@attribute Cccr numeric
@attribute Ccsr numeric
@attribute CRCR numeric

@data
cluster0,5800,3486,2714,2455,605,5800,3486,2714,2455,605,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.19230769230769,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster1,9988,6389,7576,7045,4515,9988,7576,7045,6389,4515,100.0,100.0,62.301588,48.333332,47.549605,766,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,86.11111111111111,91.66666666666666,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,0.0,94.71153846153845,0.0,76.0,85.0,97.33333333333334,98.66666666666667
cluster3,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,8517,8308,5530,4600,2914,8517,8308,5530,4600,2914,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9184,7962,6339,5875,3137,9184,7962,6339,5875,3137,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,5874,951,1707,9197,7487,9197,7487,5874,1707,951,100.0,100.0,70.198417,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,96.15384615384616,0.0,78.0,90.0,98.66666666666667,98.66666666666667
cluster3,9813,9813,9813,9813,9813,9813,9813,9813,9813,9813,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,136,1073,4725,7009,9869,9869,7009,4725,1073,136,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster1,747,4061,5198,9811,356,9811,5198,4061,747,356,100.0,100.0,71.5873,54.999995,55.585319,773,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,80.55555555555556,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.07692307692307,0.0,76.0,90.0,97.33333333333334,97.33333333333334
cluster3,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9945,7386,6133,4537,3281,9945,7386,6133,4537,3281,83.333333,92.857143,52.604169,40.833333,41.423613,536,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,4366,4032,2300,7720,2713,7720,4366,4032,2713,2300,100.0,100.0,69.603175,54.999995,59.156746,752,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,80.55555555555556,91.66666666666666,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,93.26923076923077,0.0,78.0,90.0,92.0,90.66666666666666
cluster3,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895,83.333333,92.857143,52.604169,40.833333,41.423613,409,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,44.71153846153847,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,5961,5961,5961,5961,5961,5961,5961,5961,5961,5961,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9986,8879,5954,1216,614,9986,8879,5954,1216,614,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,490,1712,4293,7664,7830,7830,7664,4293,1712,490,100.0,100.0,70.337301,57.499999,59.156746,774,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster1,1473,3008,4238,3020,4275,4275,4238,3020,3008,1473,100.0,100.0,70.198417,57.499999,59.156746,775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,86.11111111111111,91.66666666666666,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,96.15384615384616,0.0,80.0,90.0,98.66666666666667,98.66666666666667
cluster2,721,881,2002,2486,7862,7862,2486,2002,881,721,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9600,7857,5963,5360,3383,9600,7857,5963,5360,3383,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,272,3862,6853,3492,2211,6853,3862,3492,2211,272,100.0,100.0,72.777778,57.499999,60.942459,784,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,94.44444444444444,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,82.0,90.0,97.33333333333334,97.33333333333334
cluster3,6697,6697,6697,6697,6697,6697,6697,6697,6697,6697,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.19230769230769,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9605,9522,9039,7294,5620,9605,9522,9039,7294,5620,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,9771,9524,8809,4770,9839,9839,9771,9524,8809,4770,100.0,100.0,67.817461,54.999995,59.156746,728,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,83.33333333333334,87.5,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,53.333333333333336,80.0,68.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,90.86538461538461,0.0,76.0,90.0,86.66666666666667,86.66666666666667
cluster0,8043,5828,4884,3480,2497,8043,5828,4884,3480,2497,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,4439,1594,3907,7778,7226,7778,7226,4439,3907,1594,100.0,100.0,70.198417,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,88.88888888888889,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,96.15384615384616,0.0,78.0,90.0,98.66666666666667,98.66666666666667
cluster0,9805,6437,4358,3831,2436,9805,6437,4358,3831,2436,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster1,3643,6358,7928,6010,9705,9705,7928,6358,6010,3643,100.0,100.0,71.5873,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,80.55555555555556,91.66666666666666,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,80.0,90.0,97.33333333333334,97.33333333333334
cluster1,8903,3205,686,2921,4483,8903,4483,3205,2921,686,100.0,100.0,68.551588,54.999995,57.371032,786,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,88.88888888888889,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,0.0,99.51923076923077,0.0,78.0,90.0,98.66666666666667,98.66666666666667
cluster2,2642,4520,6557,8085,8528,8528,8085,6557,4520,2642,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,9844,9844,9844,9844,9844,9844,9844,9844,9844,9844,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,2876,4102,4743,7513,9774,9774,7513,4743,4102,2876,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
